gestational day,q0.01,q0.02,q0.03,q0.04,q0.05,q0.06,q0.07,q0.08,q0.09,q0.1,q0.11,q0.12,q0.13,q0.14,q0.15,q0.16,q0.17,q0.18,q0.19,q0.2,q0.21,q0.22,q0.23,q0.24,q0.25,q0.26,q0.27,q0.28,q0.29,q0.3,q0.31,q0.32,q0.33,q0.34,q0.35,q0.36,q0.37,q0.38,q0.39,q0.4,q0.41,q0.42,q0.43,q0.44,q0.45,q0.46,q0.47,q0.48,q0.49,q0.5,q0.51,q0.52,q0.53,q0.54,q0.55,q0.56,q0.57,q0.58,q0.59,q0.6,q0.61,q0.62,q0.63,q0.64,q0.65,q0.66,q0.67,q0.68,q0.69,q0.7,q0.71,q0.72,q0.73,q0.74,q0.75,q0.76,q0.77,q0.78,q0.79,q0.8,q0.81,q0.82,q0.83,q0.84,q0.85,q0.86,q0.87,q0.88,q0.89,q0.9,q0.91,q0.92,q0.93,q0.94,q0.95,q0.96,q0.97,q0.98,q0.99
23.42857143,415.46,450.15,465.72,474.96,483.27,490.15,495.48,500.03,504.06,507.62,510.79,513.62,516.13,518.38,520.46,522.44,524.39,526.34,528.31,530.33,532.38,534.43,536.47,538.48,540.43,542.34,544.21,546.03,547.8,549.51,551.16,552.75,554.28,555.78,557.25,558.7,560.15,561.6,563.05,564.52,566,567.49,569,570.51,572.02,573.53,575.01,576.47,577.92,579.4,580.88,582.37,583.85,585.33,586.81,588.3,589.8,591.31,592.84,594.3,595.77,597.27,598.8,600.36,601.95,603.57,605.22,606.9,608.62,610.38,612.19,614.04,615.95,617.91,619.89,621.88,623.84,625.76,627.65,629.55,631.52,633.6,635.86,638.34,641.05,644.01,647.18,650.57,654.23,658.18,662.54,667.41,672.74,678.3,684.48,692.2,702.2,718.86,747.05
23.57142857,424.96,460.22,476.12,485.55,494.05,501.11,506.56,511.21,515.33,518.98,522.24,525.16,527.75,530.07,532.2,534.22,536.2,538.18,540.2,542.26,544.36,546.47,548.57,550.63,552.63,554.59,556.5,558.37,560.18,561.94,563.64,565.27,566.85,568.39,569.9,571.39,572.88,574.36,575.84,577.34,578.84,580.36,581.89,583.43,584.97,586.49,588,589.49,590.96,592.47,593.99,595.5,597.01,598.53,600.04,601.57,603.1,604.65,606.22,607.72,609.22,610.76,612.34,613.94,615.58,617.24,618.94,620.67,622.44,624.25,626.12,628.03,630.01,632.03,634.1,636.16,638.18,640.16,642.1,644.06,646.08,648.22,650.53,653.07,655.83,658.83,662.05,665.5,669.22,673.25,677.69,682.71,688.25,694.07,700.54,708.56,718.78,736.06,764.94
23.71428571,434.62,470.39,486.63,496.26,504.93,512.17,517.75,522.51,526.72,530.46,533.82,536.83,539.51,541.9,544.08,546.14,548.16,550.18,552.25,554.36,556.51,558.69,560.84,562.95,565.01,567.01,568.96,570.87,572.73,574.54,576.29,577.96,579.59,581.17,582.72,584.25,585.77,587.29,588.81,590.33,591.86,593.41,594.97,596.53,598.09,599.64,601.17,602.68,604.19,605.73,607.28,608.82,610.37,611.92,613.46,615.03,616.6,618.19,619.8,621.33,622.88,624.46,626.08,627.74,629.42,631.13,632.87,634.65,636.48,638.35,640.27,642.26,644.3,646.4,648.53,650.67,652.77,654.82,656.82,658.83,660.91,663.11,665.48,668.08,670.9,673.95,677.21,680.7,684.48,688.59,693.12,698.28,704.03,710.11,716.88,725.2,735.64,753.57,783.12
23.85714286,444.44,480.67,497.24,507.07,515.92,523.34,529.05,533.91,538.22,542.05,545.51,548.63,551.4,553.86,556.11,558.22,560.29,562.35,564.47,566.63,568.84,571.07,573.28,575.45,577.55,579.59,581.59,583.54,585.45,587.3,589.09,590.82,592.49,594.11,595.71,597.28,598.84,600.39,601.94,603.49,605.06,606.63,608.21,609.8,611.38,612.96,614.52,616.06,617.6,619.17,620.75,622.33,623.91,625.5,627.08,628.68,630.3,631.93,633.58,635.15,636.74,638.37,640.04,641.74,643.47,645.23,647.02,648.86,650.74,652.67,654.66,656.71,658.82,661,663.22,665.44,667.62,669.73,671.8,673.88,676.02,678.28,680.72,683.37,686.25,689.34,692.65,696.19,700.03,704.2,708.83,714.13,720.09,726.43,733.5,742.13,752.8,771.38,801.58
24,454.41,491.06,507.96,518,527.02,534.61,540.45,545.42,549.83,553.76,557.33,560.55,563.42,565.96,568.28,570.45,572.57,574.69,576.86,579.08,581.34,583.63,585.9,588.11,590.26,592.34,594.38,596.37,598.33,600.23,602.07,603.84,605.56,607.23,608.87,610.48,612.08,613.66,615.25,616.83,618.42,620.02,621.63,623.24,624.85,626.45,628.04,629.62,631.19,632.8,634.41,636.02,637.64,639.27,640.89,642.53,644.19,645.87,647.56,649.18,650.82,652.49,654.21,655.96,657.74,659.55,661.39,663.28,665.22,667.22,669.27,671.39,673.58,675.84,678.14,680.45,682.71,684.9,687.04,689.19,691.4,693.74,696.25,698.96,701.89,705.03,708.38,711.96,715.85,720.1,724.81,730.25,736.43,743.03,750.39,759.34,770.23,789.5,820.33
24.14285714,464.55,501.55,518.78,529.04,538.24,545.99,551.96,557.04,561.55,565.59,569.27,572.61,575.57,578.21,580.59,582.84,585.02,587.2,589.42,591.7,594.02,596.37,598.69,600.95,603.14,605.26,607.34,609.38,611.37,613.32,615.21,617.04,618.8,620.52,622.2,623.85,625.49,627.11,628.73,630.35,631.97,633.59,635.23,636.86,638.5,640.13,641.74,643.35,644.97,646.61,648.26,649.91,651.57,653.24,654.9,656.58,658.29,660.01,661.76,663.42,665.1,666.83,668.59,670.39,672.22,674.09,675.99,677.94,679.94,682,684.12,686.31,688.58,690.92,693.31,695.71,698.06,700.33,702.55,704.78,707.07,709.48,712.06,714.84,717.82,721.01,724.39,728.01,731.96,736.28,741.08,746.66,753.05,759.9,767.58,776.82,787.96,807.93,839.37
24.28571429,474.84,512.15,529.7,540.2,549.57,557.48,563.59,568.77,573.4,577.54,581.34,584.79,587.87,590.59,593.06,595.38,597.63,599.87,602.16,604.5,606.88,609.28,611.66,613.96,616.19,618.36,620.47,622.55,624.59,626.59,628.53,630.4,632.22,633.98,635.7,637.4,639.07,640.74,642.39,644.04,645.69,647.34,649,650.67,652.33,653.98,655.63,657.28,658.94,660.62,662.3,663.99,665.69,667.4,669.11,670.84,672.59,674.36,676.16,677.87,679.6,681.38,683.2,685.05,686.93,688.85,690.81,692.81,694.88,697,699.2,701.47,703.82,706.24,708.72,711.22,713.66,716.02,718.33,720.64,723.01,725.51,728.17,731.01,734.05,737.27,740.69,744.35,748.35,752.74,757.62,763.35,769.95,777.06,785.04,794.6,805.97,826.66,858.7
24.42857143,485.29,522.87,540.75,551.49,561.02,569.09,575.32,580.62,585.37,589.63,593.54,597.12,600.3,603.13,605.69,608.08,610.41,612.72,615.07,617.47,619.92,622.38,624.8,627.15,629.43,631.63,633.78,635.9,637.98,640.03,642.02,643.95,645.81,647.61,649.39,651.13,652.84,654.54,656.23,657.91,659.59,661.27,662.96,664.65,666.34,668.03,669.71,671.4,673.09,674.81,676.54,678.27,680.02,681.77,683.52,685.3,687.1,688.93,690.77,692.53,694.31,696.14,698.02,699.92,701.86,703.83,705.85,707.92,710.05,712.24,714.51,716.86,719.29,721.8,724.38,726.97,729.52,731.97,734.37,736.77,739.23,741.82,744.56,747.47,750.56,753.83,757.28,760.97,765.02,769.47,774.45,780.32,787.14,794.49,802.78,812.65,824.27,845.7,878.31
24.57142857,495.89,533.71,551.9,562.89,572.59,580.81,587.19,592.6,597.47,601.84,605.88,609.58,612.89,615.82,618.47,620.95,623.36,625.74,628.17,630.64,633.14,635.66,638.13,640.53,642.84,645.08,647.27,649.42,651.56,653.65,655.69,657.67,659.58,661.43,663.25,665.04,666.8,668.54,670.26,671.97,673.68,675.39,677.11,678.82,680.54,682.26,683.98,685.71,687.45,689.21,690.98,692.76,694.54,696.35,698.14,699.97,701.82,703.7,705.6,707.41,709.25,711.13,713.06,715.02,717.01,719.04,721.12,723.25,725.45,727.72,730.06,732.49,735.01,737.61,740.28,742.98,745.63,748.18,750.67,753.16,755.73,758.41,761.23,764.21,767.36,770.66,774.15,777.88,781.98,786.49,791.56,797.57,804.6,812.21,820.8,830.99,842.86,865.04,898.22
24.71428571,506.66,544.66,563.18,574.43,584.29,592.66,599.17,604.71,609.7,614.2,618.36,622.2,625.62,628.66,631.41,633.99,636.48,638.95,641.44,643.98,646.55,649.12,651.64,654.08,656.43,658.71,660.94,663.13,665.31,667.45,669.55,671.57,673.53,675.44,677.3,679.13,680.94,682.72,684.48,686.22,687.96,689.7,691.44,693.19,694.94,696.69,698.45,700.21,702,703.81,705.62,707.44,709.28,711.13,712.97,714.85,716.76,718.69,720.64,722.51,724.4,726.34,728.33,730.34,732.39,734.48,736.62,738.81,741.08,743.43,745.85,748.36,750.96,753.65,756.43,759.24,761.99,764.65,767.23,769.83,772.5,775.28,778.19,781.24,784.44,787.79,791.3,795.06,799.21,803.79,808.95,815.1,822.34,830.2,839.11,849.6,861.74,884.7,918.43
24.85714286,517.58,555.74,574.59,586.11,596.13,604.65,611.29,616.95,622.08,626.7,630.99,634.96,638.51,641.67,644.53,647.2,649.78,652.33,654.9,657.51,660.15,662.77,665.34,667.83,670.22,672.53,674.79,677.03,679.25,681.44,683.59,685.66,687.68,689.63,691.55,693.42,695.27,697.09,698.89,700.67,702.44,704.21,705.98,707.75,709.53,711.32,713.11,714.93,716.76,718.62,720.47,722.34,724.22,726.13,728.02,729.95,731.92,733.9,735.91,737.83,739.78,741.78,743.82,745.89,748,750.15,752.35,754.61,756.95,759.37,761.87,764.47,767.16,769.94,772.82,775.74,778.6,781.37,784.06,786.76,789.54,792.42,795.42,798.55,801.8,805.19,808.73,812.53,816.73,821.37,826.62,832.92,840.37,848.47,857.69,868.5,880.91,904.66,938.93
25,528.66,566.95,586.13,597.92,608.11,616.76,623.55,629.33,634.6,639.35,643.78,647.88,651.57,654.84,657.81,660.58,663.26,665.9,668.56,671.24,673.94,676.62,679.24,681.76,684.19,686.54,688.84,691.11,693.38,695.62,697.82,699.95,702.01,704.02,705.98,707.91,709.8,711.66,713.49,715.31,717.11,718.91,720.71,722.51,724.33,726.15,727.99,729.84,731.73,733.63,735.53,737.45,739.39,741.34,743.28,745.27,747.29,749.33,751.4,753.37,755.38,757.44,759.54,761.67,763.84,766.05,768.31,770.64,773.05,775.55,778.13,780.82,783.6,786.48,789.46,792.49,795.47,798.34,801.15,803.96,806.85,809.84,812.93,816.13,819.44,822.87,826.44,830.27,834.52,839.23,844.57,851.01,858.67,867.02,876.55,887.68,900.38,924.93,959.73
25.14285714,539.89,578.3,597.81,609.88,620.24,629.03,635.95,641.86,647.27,652.17,656.73,660.97,664.79,668.19,671.27,674.15,676.92,679.66,682.4,685.15,687.92,690.65,693.32,695.89,698.35,700.74,703.07,705.39,707.71,710,712.24,714.43,716.55,718.61,720.62,722.59,724.53,726.43,728.3,730.16,731.99,733.82,735.65,737.48,739.33,741.19,743.07,744.97,746.92,748.86,750.81,752.78,754.77,756.77,758.77,760.82,762.89,764.99,767.12,769.15,771.21,773.33,775.49,777.69,779.91,782.18,784.51,786.91,789.39,791.97,794.64,797.4,800.28,803.26,806.35,809.5,812.59,815.58,818.49,821.42,824.42,827.52,830.71,833.99,837.36,840.82,844.42,848.29,852.59,857.37,862.8,869.39,877.25,885.84,895.69,907.13,920.13,945.51,980.84
25.28571429,551.28,589.79,609.63,622,632.52,641.44,648.51,654.55,660.1,665.14,669.84,674.24,678.19,681.71,684.91,687.9,690.78,693.61,696.43,699.26,702.09,704.89,707.6,710.21,712.72,715.14,717.51,719.87,722.23,724.57,726.87,729.11,731.28,733.39,735.46,737.48,739.46,741.41,743.32,745.21,747.08,748.93,750.79,752.66,754.54,756.44,758.37,760.32,762.32,764.31,766.31,768.33,770.37,772.43,774.48,776.59,778.72,780.88,783.07,785.16,787.28,789.46,791.68,793.93,796.22,798.55,800.94,803.41,805.97,808.63,811.38,814.24,817.2,820.28,823.48,826.74,829.96,833.06,836.09,839.13,842.26,845.48,848.76,852.12,855.54,859.05,862.68,866.59,870.93,875.78,881.31,888.04,896.11,904.94,915.09,926.87,940.18,966.39,1002.25
25.42857143,562.83,601.43,621.6,634.27,644.96,654.02,661.23,667.4,673.11,678.29,683.13,687.68,691.77,695.42,698.73,701.84,704.83,707.76,710.67,713.58,716.47,719.32,722.08,724.74,727.28,729.74,732.15,734.56,736.96,739.36,741.71,744,746.23,748.39,750.51,752.58,754.61,756.6,758.55,760.47,762.38,764.27,766.16,768.06,769.98,771.92,773.89,775.89,777.94,779.99,782.04,784.11,786.21,788.32,790.43,792.59,794.78,797,799.25,801.4,803.58,805.82,808.11,810.42,812.76,815.16,817.61,820.16,822.79,825.53,828.36,831.31,834.37,837.55,840.86,844.24,847.57,850.79,853.94,857.11,860.36,863.69,867.08,870.51,873.99,877.54,881.21,885.15,889.55,894.47,900.1,906.98,915.25,924.31,934.78,946.87,960.53,987.58,1023.97
25.57142857,574.53,613.22,633.73,646.71,657.57,666.76,674.11,680.42,686.29,691.62,696.61,701.3,705.54,709.32,712.76,715.98,719.08,722.11,725.11,728.09,731.05,733.95,736.77,739.47,742.05,744.55,747,749.45,751.9,754.35,756.76,759.1,761.38,763.61,765.77,767.89,769.97,772,774,775.96,777.9,779.82,781.74,783.68,785.63,787.62,789.63,791.69,793.8,795.9,798,800.13,802.27,804.45,806.61,808.83,811.08,813.36,815.67,817.88,820.12,822.43,824.77,827.14,829.55,832,834.53,837.14,839.85,842.67,845.59,848.63,851.78,855.06,858.48,861.98,865.44,868.77,872.04,875.33,878.71,882.16,885.65,889.16,892.7,896.3,900,903.98,908.43,913.43,919.16,926.19,934.66,943.96,954.73,967.15,981.16,1009.08,1046
25.71428571,586.39,625.17,646.03,659.32,670.36,679.67,687.17,693.62,699.65,705.15,710.28,715.13,719.51,723.42,726.98,730.32,733.53,736.66,739.75,742.81,745.83,748.79,751.66,754.41,757.03,759.57,762.07,764.56,767.06,769.56,772.02,774.43,776.76,779.04,781.26,783.43,785.55,787.63,789.67,791.67,793.64,795.6,797.56,799.53,801.52,803.55,805.62,807.72,809.89,812.04,814.2,816.38,818.58,820.81,823.03,825.31,827.62,829.96,832.34,834.6,836.91,839.27,841.67,844.11,846.58,849.09,851.68,854.37,857.16,860.06,863.06,866.19,869.44,872.82,876.35,879.97,883.54,887,890.39,893.8,897.31,900.88,904.47,908.06,911.67,915.31,919.05,923.07,927.58,932.66,938.5,945.68,954.35,963.87,974.94,987.71,1002.1,1030.88,1068.34
25.85714286,598.39,637.28,658.51,672.12,683.33,692.78,700.43,707.02,713.22,718.87,724.16,729.16,733.69,737.73,741.41,744.87,748.19,751.42,754.6,757.74,760.83,763.85,766.76,769.56,772.23,774.81,777.35,779.89,782.45,785,787.52,789.98,792.37,794.7,796.97,799.2,801.37,803.49,805.57,807.61,809.62,811.61,813.61,815.61,817.65,819.72,821.84,824,826.22,828.43,830.64,832.87,835.13,837.42,839.7,842.04,844.41,846.81,849.24,851.57,853.94,856.36,858.83,861.32,863.85,866.43,869.09,871.84,874.71,877.68,880.78,883.99,887.34,890.82,894.46,898.2,901.89,905.47,908.98,912.52,916.15,919.85,923.54,927.21,930.88,934.57,938.35,942.42,947,952.15,958.11,965.44,974.3,984.05,995.42,1008.53,1023.32,1052.98,1090.99
26,610.55,649.58,671.16,685.1,696.51,706.08,713.87,720.62,726.99,732.81,738.25,743.4,748.08,752.25,756.05,759.63,763.06,766.4,769.67,772.88,776.04,779.11,782.08,784.93,787.65,790.28,792.87,795.45,798.06,800.67,803.24,805.76,808.21,810.59,812.92,815.2,817.42,819.58,821.71,823.79,825.83,827.86,829.9,831.94,834.02,836.14,838.31,840.52,842.8,845.07,847.33,849.62,851.94,854.28,856.62,859.02,861.45,863.91,866.41,868.79,871.22,873.7,876.23,878.78,881.37,884.01,886.73,889.56,892.5,895.56,898.74,902.04,905.48,909.07,912.81,916.66,920.48,924.18,927.81,931.47,935.23,939.05,942.85,946.6,950.33,954.07,957.9,962.03,966.67,971.91,977.98,985.47,994.52,1004.49,1016.16,1029.61,1044.84,1075.38,1113.97
26.14285714,622.86,662.05,684.01,698.29,709.89,719.59,727.53,734.43,740.98,746.96,752.56,757.87,762.69,767,770.92,774.61,778.16,781.6,784.95,788.24,791.46,794.6,797.62,800.52,803.29,805.97,808.61,811.25,813.91,816.57,819.2,821.78,824.28,826.73,829.11,831.44,833.71,835.92,838.09,840.21,842.3,844.37,846.44,848.53,850.65,852.82,855.03,857.3,859.64,861.96,864.28,866.63,869,871.4,873.79,876.25,878.74,881.27,883.82,886.27,888.75,891.3,893.88,896.49,899.14,901.84,904.63,907.53,910.54,913.68,916.94,920.33,923.86,927.55,931.41,935.37,939.3,943.12,946.87,950.66,954.55,958.48,962.39,966.22,970.02,973.81,977.69,981.88,986.59,991.93,998.13,1005.77,1015.01,1025.19,1037.16,1050.96,1066.65,1098.08,1137.27
26.28571429,635.32,674.72,697.07,711.69,723.48,733.31,741.41,748.46,755.2,761.35,767.11,772.58,777.54,781.98,786.02,789.83,793.48,797.02,800.46,803.82,807.11,810.3,813.39,816.34,819.17,821.9,824.59,827.29,830.01,832.73,835.42,838.05,840.61,843.11,845.55,847.93,850.25,852.51,854.72,856.88,859.01,861.12,863.23,865.37,867.54,869.75,872.02,874.35,876.75,879.12,881.49,883.89,886.33,888.79,891.23,893.75,896.3,898.88,901.5,904,906.54,909.15,911.78,914.45,917.16,919.92,922.78,925.74,928.83,932.05,935.39,938.87,942.49,946.28,950.24,954.32,958.36,962.29,966.16,970.07,974.08,978.14,982.15,986.06,989.93,993.78,997.72,1001.98,1006.77,1012.21,1018.54,1026.33,1035.77,1046.15,1058.41,1072.57,1088.75,1121.08,1160.89
26.42857143,647.92,687.6,710.34,725.3,737.31,747.27,755.52,762.74,769.66,775.99,781.91,787.53,792.64,797.2,801.36,805.28,809.04,812.67,816.2,819.63,822.98,826.24,829.38,832.4,835.29,838.08,840.83,843.58,846.35,849.13,851.88,854.57,857.2,859.75,862.25,864.68,867.05,869.36,871.61,873.82,875.99,878.14,880.3,882.48,884.69,886.96,889.28,891.67,894.12,896.55,898.98,901.43,903.92,906.44,908.94,911.52,914.13,916.77,919.44,922,924.6,927.26,929.95,932.67,935.44,938.26,941.18,944.21,947.37,950.66,954.09,957.65,961.37,965.25,969.31,973.5,977.65,981.69,985.68,989.71,993.84,998.01,1002.12,1006.12,1010.05,1013.97,1017.97,1022.31,1027.19,1032.74,1039.2,1047.16,1056.77,1067.36,1079.91,1094.44,1111.15,1144.37,1184.85
26.57142857,660.66,700.68,723.83,739.15,751.38,761.47,769.88,777.26,784.37,790.89,796.96,802.74,808,812.68,816.95,820.98,824.84,828.56,832.17,835.67,839.09,842.4,845.61,848.69,851.65,854.5,857.31,860.13,862.96,865.8,868.61,871.36,874.04,876.66,879.21,881.69,884.11,886.47,888.77,891.02,893.24,895.44,897.64,899.86,902.13,904.45,906.82,909.26,911.77,914.26,916.74,919.25,921.8,924.37,926.93,929.56,932.23,934.92,937.65,940.26,942.92,945.63,948.38,951.15,953.97,956.86,959.84,962.94,966.17,969.53,973.03,976.68,980.48,984.46,988.62,992.91,997.17,1001.31,1005.41,1009.56,1013.8,1018.09,1022.29,1026.38,1030.38,1034.36,1038.45,1042.87,1047.84,1053.51,1060.12,1068.25,1078.04,1088.82,1101.65,1116.56,1133.84,1167.95,1209.13
26.71428571,673.55,713.99,737.57,753.24,765.7,775.93,784.5,792.05,799.36,806.06,812.3,818.23,823.62,828.42,832.8,836.93,840.89,844.7,848.38,851.95,855.43,858.81,862.08,865.24,868.26,871.18,874.06,876.94,879.84,882.75,885.61,888.43,891.17,893.84,896.45,898.99,901.46,903.86,906.21,908.51,910.77,913.01,915.26,917.54,919.85,922.22,924.65,927.15,929.72,932.25,934.79,937.36,939.96,942.59,945.2,947.89,950.61,953.36,956.14,958.8,961.51,964.27,967.07,969.9,972.77,975.71,978.75,981.91,985.21,988.64,992.22,995.95,999.83,1003.9,1008.16,1012.55,1016.9,1021.15,1025.35,1029.61,1033.97,1038.36,1042.66,1046.83,1050.91,1054.96,1059.13,1063.65,1068.73,1074.53,1081.29,1089.59,1099.56,1110.53,1123.62,1138.92,1156.82,1191.82,1233.75
26.85714286,686.59,727.53,751.55,767.58,780.3,790.67,799.39,807.13,814.63,821.51,827.92,834,839.53,844.45,848.93,853.14,857.19,861.08,864.83,868.47,872,875.45,878.8,882.03,885.13,888.13,891.08,894.03,897,899.97,902.9,905.77,908.57,911.31,913.97,916.56,919.08,921.54,923.93,926.28,928.58,930.88,933.18,935.5,937.88,940.3,942.79,945.34,947.96,950.55,953.14,955.76,958.41,961.09,963.76,966.5,969.27,972.07,974.91,977.62,980.38,983.18,986.03,988.91,991.83,994.83,997.93,1001.15,1004.51,1008.01,1011.66,1015.46,1019.43,1023.59,1027.94,1032.41,1036.86,1041.2,1045.5,1049.86,1054.32,1058.81,1063.21,1067.46,1071.62,1075.75,1080.01,1084.64,1089.84,1095.78,1102.71,1111.18,1121.32,1132.48,1145.84,1161.53,1180.08,1215.97,1258.71
27,699.75,741.31,765.8,782.2,795.17,805.68,814.57,822.49,830.2,837.27,843.84,850.08,855.73,860.75,865.33,869.63,873.76,877.72,881.54,885.23,888.83,892.34,895.77,899.08,902.26,905.35,908.38,911.41,914.45,917.48,920.48,923.41,926.27,929.06,931.78,934.43,937,939.5,941.95,944.34,946.7,949.04,951.4,953.78,956.2,958.69,961.23,963.83,966.5,969.14,971.79,974.47,977.17,979.9,982.62,985.41,988.23,991.08,993.96,996.72,999.52,1002.37,1005.26,1008.19,1011.16,1014.21,1017.36,1020.64,1024.06,1027.63,1031.34,1035.22,1039.27,1043.51,1047.94,1052.5,1057.03,1061.46,1065.85,1070.3,1074.86,1079.44,1083.93,1088.26,1092.5,1096.72,1101.09,1105.84,1111.17,1117.26,1124.37,1133.01,1143.32,1154.66,1168.27,1184.38,1203.64,1240.4,1284.01
27.14285714,713.05,755.33,780.3,797.06,810.32,820.98,830.03,838.14,846.06,853.32,860.05,866.44,872.22,877.34,882,886.38,890.58,894.61,898.49,902.23,905.89,909.47,912.98,916.38,919.66,922.83,925.95,929.06,932.17,935.28,938.34,941.33,944.25,947.11,949.88,952.58,955.2,957.76,960.25,962.69,965.1,967.5,969.91,972.35,974.83,977.37,979.97,982.63,985.35,988.04,990.74,993.47,996.22,999,1001.77,1004.61,1007.47,1010.37,1013.29,1016.1,1018.94,1021.83,1024.77,1027.73,1030.76,1033.85,1037.06,1040.39,1043.87,1047.49,1051.27,1055.21,1059.34,1063.66,1068.17,1072.8,1077.41,1081.92,1086.39,1090.94,1095.58,1100.25,1104.81,1109.23,1113.55,1117.88,1122.36,1127.24,1132.72,1138.98,1146.27,1155.09,1165.56,1177.07,1190.93,1207.46,1227.47,1265.11,1309.64
27.28571429,726.48,769.57,795.04,812.18,825.73,836.55,845.77,854.08,862.2,869.66,876.56,883.09,888.99,894.21,898.94,903.4,907.66,911.75,915.68,919.48,923.19,926.85,930.44,933.93,937.31,940.58,943.79,946.98,950.18,953.35,956.47,959.53,962.52,965.43,968.26,971.01,973.69,976.29,978.83,981.33,983.79,986.25,988.72,991.22,993.76,996.36,999.01,1001.71,1004.48,1007.23,1009.98,1012.76,1015.56,1018.39,1021.2,1024.09,1026.99,1029.93,1032.9,1035.75,1038.63,1041.56,1044.53,1047.54,1050.61,1053.75,1057.01,1060.4,1063.93,1067.6,1071.44,1075.45,1079.65,1084.04,1088.63,1093.33,1098,1102.58,1107.14,1111.76,1116.48,1121.23,1125.87,1130.37,1134.78,1139.21,1143.83,1148.85,1154.48,1160.91,1168.4,1177.41,1188.03,1199.71,1213.82,1230.78,1251.58,1290.06,1335.59
27.42857143,740.02,784.03,810.03,827.54,841.4,852.39,861.78,870.29,878.62,886.28,893.34,900.02,906.04,911.34,916.14,920.66,924.98,929.13,933.1,936.95,940.72,944.45,948.13,951.73,955.21,958.58,961.89,965.17,968.44,971.69,974.88,978,981.05,984.01,986.9,989.71,992.44,995.09,997.69,1000.23,1002.76,1005.27,1007.8,1010.36,1012.97,1015.62,1018.33,1021.09,1023.9,1026.7,1029.5,1032.33,1035.18,1038.05,1040.91,1043.84,1046.79,1049.77,1052.78,1055.67,1058.58,1061.55,1064.55,1067.6,1070.71,1073.9,1077.21,1080.65,1084.23,1087.96,1091.85,1095.92,1100.19,1104.66,1109.31,1114.07,1118.81,1123.45,1128.07,1132.77,1137.57,1142.39,1147.11,1151.69,1156.19,1160.73,1165.48,1170.66,1176.46,1183.08,1190.77,1199.96,1210.73,1222.57,1236.92,1254.32,1275.95,1315.27,1361.83
27.57142857,753.66,798.7,825.23,843.13,857.31,868.48,878.04,886.75,895.3,903.16,910.39,917.21,923.34,928.72,933.59,938.17,942.54,946.74,950.76,954.65,958.48,962.28,966.05,969.76,973.35,976.83,980.24,983.61,986.97,990.29,993.54,996.73,999.83,1002.86,1005.81,1008.67,1011.45,1014.16,1016.8,1019.41,1021.99,1024.56,1027.16,1029.78,1032.45,1035.17,1037.93,1040.74,1043.6,1046.44,1049.3,1052.17,1055.07,1057.98,1060.89,1063.86,1066.85,1069.87,1072.92,1075.84,1078.79,1081.78,1084.82,1087.91,1091.06,1094.3,1097.65,1101.14,1104.77,1108.55,1112.49,1116.62,1120.96,1125.49,1130.21,1135.03,1139.82,1144.52,1149.21,1153.97,1158.83,1163.72,1168.52,1173.18,1177.77,1182.43,1187.34,1192.68,1198.65,1205.47,1213.36,1222.73,1233.66,1245.65,1260.23,1278.08,1300.57,1340.7,1388.36
27.71428571,767.4,813.55,840.65,858.93,873.46,884.81,894.55,903.47,912.24,920.3,927.69,934.65,940.89,946.35,951.28,955.91,960.34,964.57,968.63,972.57,976.46,980.33,984.2,988.02,991.72,995.31,998.82,1002.29,1005.73,1009.13,1012.45,1015.7,1018.87,1021.96,1024.96,1027.88,1030.71,1033.47,1036.17,1038.83,1041.47,1044.11,1046.77,1049.47,1052.2,1054.98,1057.79,1060.65,1063.55,1066.45,1069.35,1072.27,1075.21,1078.18,1081.13,1084.13,1087.16,1090.22,1093.31,1096.26,1099.24,1102.27,1105.34,1108.46,1111.66,1114.94,1118.33,1121.86,1125.54,1129.37,1133.36,1137.55,1141.95,1146.55,1151.33,1156.2,1161.04,1165.8,1170.54,1175.37,1180.29,1185.24,1190.11,1194.85,1199.54,1204.32,1209.39,1214.91,1221.06,1228.07,1236.18,1245.74,1256.8,1268.95,1283.75,1302.07,1325.44,1366.35,1415.14
27.85714286,781.23,828.57,856.26,874.93,889.83,901.37,911.29,920.43,929.42,937.68,945.24,952.33,958.68,964.21,969.2,973.88,978.35,982.62,986.72,990.71,994.65,998.6,1002.57,1006.49,1010.32,1014.02,1017.64,1021.21,1024.73,1028.2,1031.6,1034.91,1038.14,1041.29,1044.35,1047.32,1050.21,1053.02,1055.78,1058.5,1061.2,1063.91,1066.64,1069.4,1072.2,1075.04,1077.91,1080.82,1083.76,1086.7,1089.66,1092.62,1095.61,1098.62,1101.61,1104.65,1107.72,1110.81,1113.94,1116.93,1119.93,1122.99,1126.09,1129.25,1132.48,1135.81,1139.25,1142.82,1146.54,1150.42,1154.46,1158.71,1163.17,1167.83,1172.66,1177.58,1182.46,1187.27,1192.07,1196.95,1201.93,1206.94,1211.87,1216.7,1221.49,1226.4,1231.63,1237.34,1243.68,1250.9,1259.23,1268.96,1280.16,1292.45,1307.48,1326.27,1350.54,1392.19,1442.17
